gpu_name,year,shader_cores,memory_bandwidth,boost_clock,tdp,transistors,process_nm,die_size,compute_index,memory_pressure_ratio,perf_per_watt,transistor_density,log_transistors,expected_log_transistors,moore_deviation
e9390 pcie,2019.8280254777071,1792.0,160.0,1089.0,75.0,5.0,14.0,232.0,1951488.0,12121.04347826087,25677.473684210527,0.02145922746781116,1.791759469228055,3.518668646909049,-1.726909177680994
e9560 pcie,2019.8471337579615,2304.0,224.0,1237.0,130.0,5.0,14.0,232.0,2850048.0,12666.88,21756.091603053435,0.02145922746781116,1.791759469228055,3.5178111035140915,-1.7260516342860366
pro 5300m,2019.8662420382168,1280.0,192.0,1250.0,85.0,6.0,7.0,158.0,1600000.0,8290.155440414508,18604.6511627907,0.03773584905660377,1.9459101490553132,3.5169535601191058,-1.5710434110637925
pro 5500m,2019.8853503184716,1536.0,192.0,1450.0,85.0,6.0,7.0,158.0,2227200.0,11539.896373056994,25897.674418604653,0.03773584905660377,1.9459101490553132,3.5160960167241484,-1.5701858676688352
pro 570x,2019.904458598726,1792.0,217.0,1105.0,150.0,5.0,14.0,232.0,1980160.0,9083.302752293577,13113.64238410596,0.02145922746781116,1.791759469228055,3.515238473329191,-1.723479004101136
pro 575x,2019.9235668789809,2048.0,217.0,1250.0,150.0,5.0,14.0,232.0,2560000.0,11743.119266055046,16953.64238410596,0.02145922746781116,1.791759469228055,3.5143809299342337,-1.7226214607061787
pro 580x,2019.942675159236,2304.0,218.9,1200.0,185.0,5.0,14.0,232.0,2764800.0,12572.987721691678,14864.516129032258,0.02145922746781116,1.791759469228055,3.513523386539248,-1.721763917311193
pro vega 48,2019.9617834394903,3072.0,402.4,1250.0,50.0,12.0,14.0,495.0,3840000.0,9519.087754090233,75294.11764705883,0.024193548387096774,2.5649493574615367,3.5126658431443047,-0.947716485682768
pro vega 64x,2019.9808917197447,4096.0,512.0,1468.0,250.0,12.0,14.0,495.0,6012928.0,11721.107212475634,23955.88844621514,0.024193548387096774,2.5649493574615367,3.5118082997493616,-0.9468589422878249
pro vega ii,2020.0,4096.0,825.3,1720.0,475.0,13.0,7.0,331.0,7045120.0,8526.104320464723,14800.672268907563,0.0391566265060241,2.6390573296152584,3.510950756354376,-0.8718934267391174
pro vega ii duo,2020.0191082802548,4096.0,1.02,1720.0,475.0,13.0,7.0,331.0,7045120.0,3487683.168316832,14800.672268907563,0.0391566265060241,2.6390573296152584,3.5100932129594042,-0.8710358833441458
pro w5300m,2020.0382165605092,1280.0,192.0,1250.0,85.0,6.0,7.0,158.0,1600000.0,8290.155440414508,18604.6511627907,0.03773584905660377,1.9459101490553132,3.509235669564461,-1.5633255205091479
pro w5500x,2020.0573248407643,1536.0,224.0,1757.0,125.0,6.0,7.0,158.0,2698752.0,11994.453333333333,21418.666666666668,0.03773584905660377,1.9459101490553132,3.5083781261694753,-1.562467977114162
pro w5700,2020.0764331210191,2304.0,448.0,1880.0,205.0,10.0,7.0,251.0,4331520.0,9647.037861915367,21026.796116504855,0.03968253968253968,2.3978952727983707,3.507520582774518,-1.1096253099761473
pro w5700x,2020.095541401274,2560.0,448.0,2040.0,205.0,10.0,7.0,251.0,5222400.0,11631.18040089087,25351.456310679612,0.03968253968253968,2.3978952727983707,3.5066630393795464,-1.1087677665811757
pro wx 3200,2020.1146496815288,640.0,96.0,1250.0,65.0,2.0,14.0,103.0,800000.0,8247.422680412372,12121.212121212122,0.019230769230769232,1.0986122886681098,3.505805495984575,-2.407193207316465
pro wx 3200 mobile,2020.1337579617837,640.0,64.0,1250.0,65.0,2.0,14.0,103.0,800000.0,12307.692307692309,12121.212121212122,0.019230769230769232,1.0986122886681098,3.5049479525896174,-2.4063356639215074
r7 350 640sp,2020.1528662420385,640.0,72.0,1250.0,55.0,1.0,28.0,123.0,800000.0,10958.90410958904,14285.714285714286,0.008064516129032258,0.6931471805599453,3.504090409194646,-2.8109432286347005
rx 5300 xt oem,2020.1719745222929,1408.0,112.0,1845.0,100.0,6.0,7.0,158.0,2597760.0,22989.026548672566,25720.396039603962,0.03773584905660377,1.9459101490553132,3.5032328657997027,-1.5573227167443895
rx 5300m,2020.191082802548,1408.0,168.0,1445.0,85.0,6.0,7.0,158.0,2034560.0,12038.816568047338,23657.674418604653,0.03773584905660377,1.9459101490553132,3.502375322404717,-1.5564651733494037
rx 5500 oem,2020.2101910828023,1408.0,224.0,1845.0,110.0,6.0,7.0,158.0,2597760.0,11545.6,23403.243243243243,0.03773584905660377,1.9459101490553132,3.501517779009774,-1.5556076299544606
rx 5500 xt,2020.2292993630572,1408.0,224.0,1845.0,130.0,6.0,7.0,158.0,2597760.0,11545.6,19830.22900763359,0.03773584905660377,1.9459101490553132,3.500660235614802,-1.554750086559489
rx 5500m,2020.248407643312,1408.0,224.0,1645.0,85.0,6.0,7.0,158.0,2316160.0,10294.044444444444,26932.093023255813,0.03773584905660377,1.9459101490553132,3.499802692219845,-1.5538925431645316
rx 560 xt,2020.2675159235669,1792.0,224.0,1226.0,150.0,5.0,14.0,232.0,2196992.0,9764.40888888889,14549.615894039734,0.02145922746781116,1.791759469228055,3.4989451488248733,-1.7071856795968183
rx 560x mobile,2020.2866242038217,896.0,112.0,1250.0,65.0,3.0,14.0,123.0,1120000.0,9911.504424778761,16969.696969696968,0.024193548387096774,1.3862943611198906,3.4980876054299017,-2.111793244310011
rx 5700,2020.3057324840763,2304.0,448.0,1725.0,180.0,10.0,7.0,251.0,3974400.0,8851.670378619154,21958.01104972376,0.03968253968253968,2.3978952727983707,3.4972300620349444,-1.0993347892365737
rx 5700 xt,2020.3248407643312,2560.0,448.0,1905.0,225.0,10.0,7.0,251.0,4876800.0,10861.469933184855,21578.7610619469,0.03968253968253968,2.3978952727983707,3.496372518639987,-1.0984772458416163
rx 5700 xt 50th anniversary,2020.343949044586,2560.0,448.0,1980.0,225.0,10.0,7.0,251.0,5068800.0,11289.086859688196,22428.318584070796,0.03968253968253968,2.3978952727983707,3.4955149752450154,-1.0976197024466448
rx 640 mobile,2020.3630573248408,640.0,48.0,1218.0,50.0,2.0,14.0,103.0,779520.0,15908.57142857143,15284.70588235294,0.019230769230769232,1.0986122886681098,3.494657431850044,-2.396045143181934
rx vega 11,2020.3821656050957,704.0,40.0,1400.0,15.0,4.0,12.0,210.0,985600.0,24039.024390243903,61600.0,0.018957345971563982,1.6094379124341003,3.4937998884550865,-1.8843619760209862
rx vega 11 mobile,2020.4012738853503,704.0,40.0,1400.0,15.0,4.0,12.0,210.0,985600.0,24039.024390243903,61600.0,0.018957345971563982,1.6094379124341003,3.492942345060129,-1.8835044326260288
vega 10 mobile,2020.420382165605,640.0,40.0,1400.0,15.0,4.0,12.0,210.0,896000.0,21853.658536585364,56000.0,0.018957345971563982,1.6094379124341003,3.4920848016651718,-1.8826468892310715
vega 10 mobile,2020.43949044586,640.0,40.0,1301.0,10.0,4.0,14.0,210.0,832640.0,20308.29268292683,75694.54545454546,0.018957345971563982,1.6094379124341003,3.491227258270186,-1.8817893458360857
vega 10 mobile,2020.4585987261144,640.0,40.0,1400.0,15.0,4.0,12.0,210.0,896000.0,21853.658536585364,56000.0,0.018957345971563982,1.6094379124341003,3.490369714875243,-1.8809318024411426
vega 11,2020.4777070063692,704.0,40.0,1400.0,15.0,4.0,12.0,210.0,985600.0,24039.024390243903,61600.0,0.018957345971563982,1.6094379124341003,3.4895121714802855,-1.8800742590461852
vega 3,2020.4968152866245,192.0,40.0,1100.0,15.0,4.0,12.0,210.0,211200.0,5151.219512195122,13200.0,0.018957345971563982,1.6094379124341003,3.4886546280852855,-1.8792167156511852
vega 3 embedded,2020.5159235668789,192.0,40.0,1000.0,10.0,4.0,12.0,210.0,192000.0,4682.926829268293,17454.545454545456,0.018957345971563982,1.6094379124341003,3.4877970846903423,-1.878359172256242
vega 3 embedded,2020.5350318471335,192.0,40.0,1200.0,10.0,4.0,12.0,210.0,230400.0,5619.512195121952,20945.454545454544,0.018957345971563982,1.6094379124341003,3.486939541295385,-1.8775016288612847
vega 3 mobile,2020.5541401273888,192.0,40.0,1001.0,15.0,4.0,12.0,210.0,192192.0,4687.609756097561,12012.0,0.018957345971563982,1.6094379124341003,3.486081997900399,-1.876644085466299
vega 6 mobile,2020.5732484076436,384.0,40.0,1101.0,15.0,4.0,14.0,210.0,422784.0,10311.80487804878,26424.0,0.018957345971563982,1.6094379124341003,3.485224454505442,-1.8757865420713415
vega 6 mobile,2020.592356687898,384.0,40.0,1200.0,15.0,4.0,12.0,210.0,460800.0,11239.024390243903,28800.0,0.018957345971563982,1.6094379124341003,3.4843669111104845,-1.8749289986763842
vega 8,2020.6114649681529,512.0,40.0,1250.0,15.0,4.0,12.0,210.0,640000.0,15609.756097560976,40000.0,0.018957345971563982,1.6094379124341003,3.483509367715527,-1.8740714552814268
vega 8 mobile,2020.630573248408,512.0,40.0,1101.0,25.0,4.0,14.0,210.0,563712.0,13749.073170731708,21681.23076923077,0.018957345971563982,1.6094379124341003,3.4826518243205413,-1.873213911886441
vega 8 mobile,2020.6496815286623,512.0,40.0,1200.0,15.0,4.0,12.0,210.0,614400.0,14985.365853658537,38400.0,0.018957345971563982,1.6094379124341003,3.481794280925598,-1.872356368491498
vega 8 mobile,2020.6687898089167,512.0,40.0,1200.0,15.0,4.0,12.0,210.0,614400.0,14985.365853658537,38400.0,0.018957345971563982,1.6094379124341003,3.480936737530655,-1.8714988250965547
vega 9 mobile,2020.687898089172,576.0,40.0,1300.0,15.0,4.0,12.0,210.0,748800.0,18263.414634146342,46800.0,0.018957345971563982,1.6094379124341003,3.4800791941356692,-1.870641281701569
vii,2020.7070063694268,3840.0,1.02,1750.0,295.0,13.0,7.0,331.0,6720000.0,3326732.673267327,22702.702702702703,0.0391566265060241,2.6390573296152584,3.4792216507406977,-0.8401643211254393
aerobox gpu,2020.7261146496812,896.0,68.22,985.0,100.0,29.0,16.0,154.0,882560.0,12750.072233458539,8738.217821782178,0.1870967741935484,3.4011973816621555,3.4783641073457545,-0.07716672568359906
atari vcs 400 gpu,2020.7452229299363,192.0,38.4,1201.0,15.0,29.0,14.0,149.0,230592.0,5852.588832487309,14412.0,0.19333333333333333,3.4011973816621555,3.4775065639507687,-0.07630918228861328
atari vcs 800 gpu,2020.7643312101911,192.0,38.4,1201.0,15.0,29.0,14.0,149.0,230592.0,5852.588832487309,14412.0,0.19333333333333333,3.4011973816621555,3.4766490205558114,-0.07545163889365591
playstation 5 gpu,2020.783439490446,2304.0,448.0,1250.0,180.0,10.0,7.0,308.0,2880000.0,6414.253897550111,15911.602209944751,0.032362459546925564,2.3978952727983707,3.47579147716084,-1.0778962043624691
graphics 320sp mobile,2020.8025477707008,320.0,40.0,1400.0,15.0,9.0,7.0,156.0,448000.0,10926.829268292682,28000.0,0.05732484076433121,2.302585092994046,3.4749339337658682,-1.1723488407718223
graphics 384sp mobile,2020.8216560509557,384.0,40.0,1500.0,15.0,9.0,7.0,156.0,576000.0,14048.780487804877,36000.0,0.05732484076433121,2.302585092994046,3.474076390370911,-1.171491297376865
graphics 448sp,2020.8407643312105,448.0,40.0,1900.0,15.0,9.0,7.0,156.0,851200.0,20760.975609756097,53200.0,0.05732484076433121,2.302585092994046,3.4732188469759393,-1.1706337539818934
graphics 448sp mobile,2020.8598726114649,448.0,40.0,1600.0,15.0,9.0,7.0,156.0,716800.0,17482.926829268294,44800.0,0.05732484076433121,2.302585092994046,3.472361303580996,-1.1697762105869502
graphics 512sp,2020.87898089172,512.0,40.0,2100.0,15.0,9.0,7.0,156.0,1075200.0,26224.39024390244,67200.0,0.05732484076433121,2.302585092994046,3.4715037601860104,-1.1689186671919645
graphics 512sp mobile,2020.8980891719743,512.0,40.0,1750.0,15.0,9.0,7.0,156.0,896000.0,21853.658536585364,56000.0,0.05732484076433121,2.302585092994046,3.470646216791067,-1.1680611237970213
instinct mi100,2020.9171974522292,7680.0,1.23,1502.0,300.0,25.0,7.0,750.0,11535360.0,5172807.174887893,38323.455149501664,0.033288948069241014,3.258096538021482,3.4697886733960956,-0.2116921353746135
pro 5300,2020.936305732484,1280.0,224.0,1650.0,85.0,6.0,7.0,158.0,2112000.0,9386.666666666666,24558.13953488372,0.03773584905660377,1.9459101490553132,3.4689311300011383,-1.523020980945825
pro 5500 xt,2020.9554140127389,1536.0,224.0,1757.0,125.0,6.0,7.0,158.0,2698752.0,11994.453333333333,21418.666666666668,0.03773584905660377,1.9459101490553132,3.4680735866061667,-1.5221634375508535
pro 5600m,2020.9745222929937,2560.0,394.2,1144.0,50.0,29.0,7.0,154.0,2928640.0,7410.526315789474,57424.313725490196,0.1870967741935484,3.4011973816621555,3.467216043211195,-0.06601866154903968
pro 5700,2020.9936305732483,2304.0,384.0,1350.0,130.0,10.0,7.0,251.0,3110400.0,8078.961038961039,23743.51145038168,0.03968253968253968,2.3978952727983707,3.466358499816238,-1.0684632270178671
pro 5700 xt,2021.0127388535032,2560.0,384.0,1499.0,130.0,10.0,7.0,251.0,3837440.0,9967.376623376624,29293.435114503816,0.03968253968253968,2.3978952727983707,3.4655009564212804,-1.0676056836229098
pro v520,2021.031847133758,2304.0,512.0,1600.0,225.0,29.0,7.0,154.0,3686400.0,7185.964912280701,16311.504424778761,0.1870967741935484,3.4011973816621555,3.464643413026309,-0.06344603136415339
pro vii,2021.0509554140128,3840.0,1.02,1700.0,250.0,13.0,7.0,331.0,6528000.0,3231683.168316832,26007.96812749004,0.0391566265060241,2.6390573296152584,3.4637858696313373,-0.8247285400160789
pro w5500,2021.0700636942677,1408.0,224.0,1855.0,125.0,6.0,7.0,158.0,2611840.0,11608.177777777777,20728.88888888889,0.03773584905660377,1.9459101490553132,3.46292832623638,-1.5170181771810667
pro w5500m,2021.0891719745223,1408.0,224.0,1645.0,85.0,6.0,7.0,158.0,2316160.0,10294.044444444444,26932.093023255813,0.03773584905660377,1.9459101490553132,3.4620707828414226,-1.5161606337861093
rx 5300 oem,2021.108280254777,1408.0,168.0,1645.0,100.0,6.0,7.0,158.0,2316160.0,13705.08875739645,22932.27722772277,0.03773584905660377,1.9459101490553132,3.461213239446465,-1.515303090391152
rx 5600 oem,2021.127388535032,2048.0,288.0,1560.0,125.0,10.0,7.0,251.0,3194880.0,11054.948096885813,25356.190476190477,0.03968253968253968,2.3978952727983707,3.4603556960514794,-1.0624604232531087
rx 5600 xt,2021.1464968152864,2304.0,288.0,1560.0,150.0,10.0,7.0,251.0,3594240.0,12436.81660899654,23802.91390728477,0.03968253968253968,2.3978952727983707,3.4594981526565363,-1.0616028798581656
rx 5600m,2021.1656050955412,2304.0,288.0,1265.0,150.0,10.0,7.0,251.0,2914560.0,10084.982698961938,19301.721854304637,0.03968253968253968,2.3978952727983707,3.458640609261579,-1.0607453364632082
rx 5700m,2021.1847133757965,2304.0,384.0,1720.0,180.0,10.0,7.0,251.0,3962880.0,10293.194805194806,21894.364640883978,0.03968253968253968,2.3978952727983707,3.457783065866579,-1.0598877930682082
rx 590 gme,2021.2038216560509,2304.0,256.0,1420.0,175.0,5.0,14.0,232.0,3271680.0,12730.272373540856,18589.090909090908,0.02145922746781116,1.791759469228055,3.4569255224716358,-1.6651660532435808
rx 640 oem,2021.2229299363055,640.0,96.0,1250.0,50.0,2.0,14.0,103.0,800000.0,8247.422680412372,15686.274509803921,0.019230769230769232,1.0986122886681098,3.4560679790766784,-2.3574556904085684
rx 6800,2021.2420382165608,3840.0,512.0,2105.0,250.0,26.0,7.0,520.0,8083200.0,15756.72514619883,32203.98406374502,0.04990403071017274,3.295836866004329,3.4552104356816926,-0.1593735696773635
rx 6800 xt,2021.2611464968156,4608.0,512.0,2250.0,300.0,26.0,7.0,520.0,10368000.0,20210.526315789473,34445.18272425249,0.04990403071017274,3.295836866004329,3.454352892286721,-0.15851602628239192
rx 6900 xt,2021.28025477707,5120.0,512.0,2250.0,300.0,26.0,7.0,520.0,11520000.0,22456.140350877195,38272.425249169435,0.04990403071017274,3.295836866004329,3.453495348891778,-0.15765848288744877
vega 3 mobile,2021.2993630573249,192.0,40.0,1000.0,15.0,4.0,12.0,210.0,192000.0,4682.926829268293,12000.0,0.018957345971563982,1.6094379124341003,3.4526378054968205,-1.8431998930627203
xbox series s gpu,2021.31847133758,1280.0,224.0,1250.0,100.0,8.0,7.0,197.0,1600000.0,7111.111111111111,15841.584158415842,0.04040404040404041,2.1972245773362196,3.4517802621018348,-1.2545556847656152
xbox series x gpu,2021.3375796178343,3328.0,560.0,1250.0,200.0,15.0,7.0,360.0,4160000.0,7415.329768270944,20696.51741293532,0.04155124653739612,2.772588722239781,3.4509227187068916,-0.6783339964671105
graphics 384sp,2021.3566878980887,384.0,40.0,1700.0,45.0,9.0,7.0,180.0,652800.0,15921.951219512195,14191.304347826086,0.049723756906077346,2.302585092994046,3.4500651753119485,-1.1474800823179025
graphics 384sp mobile,2021.375796178344,384.0,40.0,1600.0,45.0,9.0,7.0,180.0,614400.0,14985.365853658537,13356.521739130434,0.049723756906077346,2.302585092994046,3.4492076319169627,-1.1466225389229168
graphics 448sp,2021.3949044585988,448.0,40.0,1900.0,45.0,9.0,7.0,180.0,851200.0,20760.975609756097,18504.347826086956,0.049723756906077346,2.302585092994046,3.448350088521991,-1.1457649955279452
graphics 448sp mobile,2021.4140127388532,448.0,40.0,1800.0,25.0,9.0,7.0,156.0,806400.0,19668.29268292683,31015.384615384617,0.05732484076433121,2.302585092994046,3.447492545127048,-1.144907452133002
graphics 448sp mobile,2021.4331210191085,448.0,40.0,1800.0,45.0,9.0,7.0,180.0,806400.0,19668.29268292683,17530.434782608696,0.049723756906077346,2.302585092994046,3.446635001732062,-1.1440499087380163
graphics 512sp,2021.4522292993631,512.0,40.0,2000.0,45.0,9.0,7.0,180.0,1024000.0,24975.60975609756,22260.869565217392,0.049723756906077346,2.302585092994046,3.445777458337105,-1.143192365343059
graphics 512sp mobile,2021.4713375796175,512.0,40.0,2000.0,45.0,9.0,7.0,180.0,1024000.0,24975.60975609756,22260.869565217392,0.049723756906077346,2.302585092994046,3.4449199149421474,-1.1423348219481015
graphics 512sp mobile,2021.4904458598728,512.0,40.0,1900.0,25.0,9.0,7.0,156.0,972800.0,23726.829268292684,37415.38461538462,0.05732484076433121,2.302585092994046,3.4440623715471617,-1.1414772785531158
instinct mi200,2021.5095541401276,6656.0,1.64,1700.0,300.0,58.0,6.0,724.0,11315200.0,4286060.606060606,37592.02657807309,0.08,4.07753744390572,3.4432048281522043,0.6343326157535154
instinct mi210,2021.5286624203825,6656.0,1.64,1700.0,300.0,58.0,6.0,724.0,11315200.0,4286060.606060606,37592.02657807309,0.08,4.07753744390572,3.4423472847572327,0.635190159148487
instinct mi250,2021.5477707006369,13312.0,3.28,1700.0,500.0,58.0,6.0,724.0,22630400.0,5287476.635514019,45170.45908183633,0.08,4.07753744390572,3.4414897413622896,0.6360477025434301
instinct mi250x,2021.566878980892,14080.0,3.28,1700.0,500.0,58.0,6.0,724.0,23936000.0,5592523.364485982,47776.44710578842,0.08,4.07753744390572,3.440632197967304,0.6369052459384159
pro v620,2021.5859872611463,4608.0,512.0,2200.0,300.0,26.0,7.0,520.0,10137600.0,19761.40350877193,33679.7342192691,0.04990403071017274,3.295836866004329,3.4397746545723606,-0.14393778856803152
pro w6600,2021.6050955414007,1792.0,224.0,2580.0,100.0,11.0,7.0,237.0,4623360.0,20548.266666666666,45775.841584158414,0.046218487394957986,2.4849066497880004,3.4389171111774175,-0.9540104613894171
pro w6600m,2021.624203821656,1792.0,224.0,2034.0,90.0,11.0,7.0,237.0,3644928.0,16199.68,40054.153846153844,0.046218487394957986,2.4849066497880004,3.4380595677824317,-0.9531529179944314
pro w6600x,2021.6433121019109,2048.0,256.0,2479.0,120.0,11.0,7.0,237.0,5076992.0,19754.8326848249,41958.61157024794,0.046218487394957986,2.4849066497880004,3.43720202438746,-0.9522953745994598
pro w6800,2021.6624203821657,3840.0,512.0,2320.0,250.0,26.0,7.0,520.0,8908800.0,17366.081871345028,35493.22709163347,0.04990403071017274,3.295836866004329,3.4363444809924886,-0.14050761498815945
pro w6800x,2021.6815286624203,3840.0,512.0,2087.0,200.0,26.0,7.0,520.0,8014080.0,15621.988304093567,39871.0447761194,0.04990403071017274,3.295836866004329,3.435486937597531,-0.13965007159320209
pro w6800x duo,2021.7006369426751,3840.0,512.0,1967.0,400.0,26.0,7.0,520.0,7553280.0,14723.74269005848,18836.109725685787,0.04990403071017274,3.295836866004329,3.434629394202574,-0.13879252819824472
